Run,Base_Cake,Desiccator,T_C,RH_pct,Initial_g,Final_g,Time_min,Pct_Change,RH_Sensor,Run_Global
1140,B,8.497449265,24,43.14684865,2.485022838,2.651280968,1440,6.795494898,RH04,1140
1141,B,4.909472449,24.00000002,28.37593069,2.494868942,2.586106336,1440,3.724721819,RH04,1141
1142,B,-0.068652226,24.00000001,28.74037221,2.504769102,2.582393246,1440,3.145587326,RH04,1142
1143,B,8.575158156,24.00000001,37.63603299,2.443093976,2.570992182,1440,5.258275588,RH03,1143
1144,B,8.522288292,24.00000001,72.72651518,2.408384147,2.678539811,1440,11.06197382,RH02,1144
1145,B,6.962096492,24.00000001,37.53318761,2.426775937,2.542582401,1440,4.768732273,RH04,1145
1146,B,1.029443418,23.99999999,53.48721563,2.409547134,2.567436001,1440,6.46529083,RH03,1146
1147,B,8.829957336,24,81.95785394,2.429446674,2.748602851,1440,13.04467493,RH04,1147
1148,B,15.13776889,24.00000001,87.54645355,2.396051713,2.751912325,1440,14.58087175,RH04,1148
1149,B,18.7808988,23.99999998,81.97065059,2.374515651,2.712071471,1440,13.86278897,RH04,1149
1150,B,5.489400762,24.00000002,34.14677652,2.510106132,2.634136406,1440,5.052521567,RH04,1150
1151,B,6.416357622,23.99999999,85.89905416,2.302326958,2.586120504,1440,11.66491235,RH03,1151
1152,B,1.06670248,24,16.47521046,2.533125092,2.570777251,1440,1.509418041,RH04,1152
1153,B,16.04755621,24.00000001,78.70925086,2.477839686,2.826323895,1440,14.2407311,RH03,1153
1154,B,-2.590485907,24.00000003,45.47467668,2.411598981,2.521403201,1440,4.493999127,RH04,1154
1155,B,3.772266504,24.00000002,54.91874207,2.495168584,2.699030941,1440,8.300159064,RH04,1155
1156,B,7.062684769,24,41.06243087,2.482153707,2.632889689,1440,6.159957823,RH02,1156
1157,B,8.25639234,23.99999997,32.97471328,2.517065861,2.648679308,1440,5.368412132,RH02,1157
1158,B,0.141770725,23.99999999,20.47481022,2.453193674,2.477520404,1440,1.00660358,RH03,1158
1159,B,28.93306747,23.99999999,101.9861893,2.405957323,2.880342961,1440,19.45170941,RH02,1159
1160,B,17.56304766,24,56.09623526,2.492162339,2.751749371,1440,10.62394696,RH03,1160
1161,B,-6.459811309,23.99999999,-14.87522188,2.543048305,2.418034599,1440,-5.141719831,RH04,1161
1162,B,8.182047899,24,46.12051052,2.445777548,2.610455019,1440,6.750974089,RH04,1162
1163,B,8.030219566,24,53.12994689,2.485731605,2.694406472,1440,8.518215603,RH02,1163
1164,B,-0.622752861,23.99999999,40.09749211,2.444733145,2.549623774,1440,4.284395863,RH04,1164
1165,B,12.96535867,23.99999998,68.74299838,2.454044227,2.738979033,1440,11.65656249,RH04,1165
1166,B,8.338304836,24.00000002,22.59933203,2.49156971,2.569083155,1440,3.182284483,RH04,1166
1167,B,-6.273495552,24.00000001,19.82070698,2.487192367,2.496329557,1440,0.344610534,RH04,1167
1168,B,-7.431446523,23.99999998,-11.50546162,2.537745043,2.422100641,1440,-4.761790712,RH02,1168
1169,B,8.273118206,24.00000001,57.41836139,2.435795315,2.647088649,1440,8.652462123,RH04,1169
1170,B,4.857994875,23.99999999,52.63926289,2.412167294,2.581544499,1440,6.946631101,RH02,1170
1171,B,4.5708227,24.00000002,25.48941423,2.480896638,2.553367725,1440,2.967653506,RH04,1171
1172,B,-11.664572,24.00000001,-15.06518025,2.539351188,2.392765843,1440,-6.038134311,RH04,1172
1173,B,1.159999442,24,32.31606212,2.463126478,2.546769624,1440,3.417681124,RH04,1173
1174,B,36.21057788,24,130.1485428,2.394997711,3.0167359,1440,25.47963298,RH03,1174
1175,B,12.29071326,24.00000002,54.1249197,2.522849199,2.764588267,1440,9.860256646,RH03,1175
1176,B,17.12700203,24,77.09605922,2.532067263,2.896122581,1440,14.84928127,RH04,1176
1177,B,5.69228849,24,70.27557607,2.365927307,2.600128823,1440,9.6110737,RH03,1177
1178,B,11.45124822,23.99999999,51.55344176,2.467752309,2.676108661,1440,8.528787362,RH02,1178
1179,B,-2.158702359,23.99999999,27.78648944,2.464886313,2.516794374,1440,2.112670357,RH02,1179
1180,B,1.007184442,24.00000002,25.40259243,2.422963566,2.461820402,1440,1.617231743,RH04,1180
1181,B,16.54267481,24,41.17890476,2.550714459,2.760973559,1440,8.58235227,RH03,1181
1182,B,-1.224690109,23.99999998,8.349201617,2.510423024,2.495955171,1440,-0.607318203,RH03,1182
1183,B,-9.925257355,24.00000002,-16.10693565,2.539042686,2.394273144,1440,-5.957064842,RH04,1183
1184,B,11.0911834,24.00000001,85.65849879,2.382642156,2.710455401,1440,13.43101108,RH04,1184
1185,B,-6.480568785,23.99999999,20.92610984,2.429922831,2.423472407,1440,-0.259439018,RH03,1185
1186,B,-14.32865078,24,-8.568236744,2.496395812,2.353671803,1440,-5.868884538,RH04,1186
1187,B,-1.760286008,24,51.41729809,2.452976435,2.606246406,1440,6.24284235,RH04,1187
1188,B,11.34543514,24.00000002,11.34631317,2.580914152,2.650863041,1440,2.838953161,RH04,1188
1189,B,8.491779192,24.00000001,42.27252376,2.465023898,2.6205431,1440,6.369465301,RH04,1189
1190,B,12.78377315,24,74.8635072,2.466196972,2.781555219,1440,12.88656523,RH02,1190
1191,B,0.602713041,23.99999998,18.92764288,2.485654124,2.516050608,1440,1.237914319,RH04,1191
1192,B,1.919241275,24,31.76652298,2.44385625,2.521300486,1440,3.178997935,RH04,1192
1193,B,11.95759341,23.99999998,55.07531495,2.459226154,2.682041333,1440,9.123423167,RH04,1193
1194,B,8.53366695,24,67.57693857,2.433301993,2.689405795,1440,10.47720154,RH02,1194
1195,B,18.69069387,23.99999998,65.61866692,2.495859262,2.802827779,1440,12.55344462,RH04,1195
1196,B,5.995139375,24.00000001,44.71056945,2.431990932,2.577549641,1440,5.971971051,RH03,1196
1197,B,11.54287939,23.99999999,50.58715729,2.416789545,2.603727906,1440,7.685459319,RH04,1197
1198,B,22.5298161,23.99999997,69.27502554,2.492614994,2.828913237,1440,13.7635426,RH02,1198
1199,B,15.7790397,24,77.14245987,2.408688884,2.725517262,1440,12.98934267,RH04,1199
1200,B,20.44468586,23.99999999,84.15398874,2.466198814,2.851082799,1440,15.7451196,RH04,1200
1201,B,5.847456759,23.99999999,20.79905038,2.516244317,2.584999287,1440,2.802757372,RH04,1201
1202,B,2.790076782,23.99999999,51.25769676,2.396432296,2.546591176,1440,6.165106789,RH04,1202
1203,B,20.96714774,24.00000001,95.57211493,2.401226782,2.815976058,1440,16.9966319,RH04,1203
1204,B,14.35722804,24.00000001,65.62600226,2.500974945,2.793526308,1440,11.94679825,RH03,1204
1205,B,14.29321869,23.99999999,71.29494217,2.476853829,2.785818897,1440,12.62698103,RH04,1205
1206,B,7.24454166,24.00000001,41.54725395,2.495397116,2.653496335,1440,6.45304194,RH04,1206
1207,B,11.4505523,24,34.98372812,2.517439964,2.669966674,1440,6.231673434,RH04,1207
1208,B,-1.179366865,24.00000002,15.90165527,2.512881227,2.532654496,1440,0.784059828,RH02,1208
1209,B,-9.374521948,24,-29.99095708,2.601512887,2.419183515,1440,-7.515800351,RH04,1209
1210,B,0.404124742,24.00000002,39.37283946,2.447012561,2.55333872,1440,4.34572167,RH04,1210
1211,B,-2.459215523,24.00000001,-7.327715911,2.525713533,2.442911426,1440,-3.399533988,RH04,1211
1212,B,9.464948979,23.99999998,63.84064819,2.43758892,2.682210751,1440,10.01173624,RH02,1212
1213,B,5.765501365,23.99999999,32.80243198,2.449996747,2.548493096,1440,4.047460853,RH04,1213
1214,B,5.112971531,23.99999998,29.97097801,2.488070161,2.58475015,1440,3.95053193,RH02,1214
1215,B,12.32160943,24.00000002,47.49397083,2.460684924,2.652008585,1440,7.843426079,RH04,1215
1216,B,-1.880715564,24,38.32485253,2.423167094,2.508144685,1440,3.481032664,RH02,1216
1217,B,4.51140234,23.99999999,19.99184027,2.482454463,2.531051957,1440,1.995690089,RH03,1217
1218,B,-0.594682181,24.00000003,22.98770048,2.481916626,2.524413002,1440,1.727134286,RH03,1218
1219,B,14.41827475,23.99999999,81.65282536,2.405279668,2.735690866,1440,13.53803121,RH04,1219
1220,B,23.61352472,24,79.03759089,2.467685366,2.842421865,1440,15.34450803,RH02,1220
1221,B,11.33518675,23.99999999,61.73465299,2.440553681,2.683923456,1440,9.966818737,RH04,1221
1222,B,14.85830097,24.00000002,85.72276365,2.413802929,2.766693897,1440,14.44945075,RH04,1222
1223,B,18.1629704,24.00000001,45.29340094,2.46776724,2.673689339,1440,8.457024548,RH03,1223
1224,B,7.514501358,23.99999999,75.79754407,2.407961071,2.687713275,1440,11.448381,RH04,1224
1225,B,10.87697569,24.00000001,69.79760845,2.458104439,2.741263489,1440,11.5736931,RH04,1225
1226,B,-9.576397346,23.99999999,2.220289483,2.49421861,2.41598401,1440,-3.225783972,RH02,1226
1227,B,29.83854547,24,134.4777205,2.35109592,2.952965538,1440,24.66929658,RH02,1227
1228,B,1.154836422,24.00000001,2.45257506,2.525630403,2.499344583,1440,-1.086424913,RH02,1228
1229,B,20.53293334,24,69.61762262,2.496473596,2.828136512,1440,13.56486031,RH02,1229
1230,B,-0.003660004,24,31.95090293,2.47942841,2.562713932,1440,3.389673481,RH04,1230
1231,B,2.830899916,23.99999999,26.0839234,2.461136135,2.522926273,1440,2.536815633,RH04,1231
1232,B,3.597423665,23.99999999,49.86028843,2.454486901,2.621463458,1440,6.821195741,RH02,1232
1233,B,1.554848697,24.00000003,34.34520675,2.578403948,2.712057507,1440,5.391292381,RH03,1233
1234,B,-3.836749686,23.99999999,7.36145714,2.487921511,2.451608074,1440,-1.494268174,RH04,1234
1235,B,-14.73328807,24,-8.049197106,2.493290039,2.350269145,1440,-5.880935269,RH04,1235
1236,B,22.18260287,24.00000002,77.32650044,2.495967732,2.867541801,1440,15.19492684,RH03,1236
1237,B,15.51106262,23.99999999,58.93913356,2.463631262,2.718248683,1440,10.42881235,RH02,1237
1238,B,17.81481586,23.99999998,65.28493571,2.456085495,2.744644728,1440,11.82254849,RH04,1238
1239,B,14.38308007,24,47.89458468,2.462682803,2.664165242,1440,8.263857301,RH03,1239
1240,B,10.07669626,24.00000001,65.67789791,2.40019766,2.642343701,1440,9.933581231,RH04,1240
1241,B,15.13034059,23.99999999,67.77700376,2.419214824,2.696030208,1440,11.35382401,RH02,1241
1242,B,10.03998138,23.99999999,61.04517392,2.470974012,2.716918049,1440,10.04994166,RH03,1242
1243,B,7.333574773,23.99999999,52.76749525,2.423807707,2.60700703,1440,7.512553509,RH02,1243
1244,B,11.79232567,24.00000001,87.15548261,2.388495419,2.727527942,1440,13.88698233,RH02,1244
1245,B,6.398153494,23.99999996,37.55344298,2.481920655,2.614653425,1440,5.425234474,RH02,1245
1246,B,9.258092776,23.99999999,96.64907923,2.298153363,2.638435723,1440,13.97596213,RH04,1246
1247,B,7.422863937,23.99999999,17.92721228,2.511370084,2.571707723,1440,2.469450074,RH04,1247
1248,B,14.12913776,24,58.668496,2.428274917,2.664385746,1440,9.689536829,RH04,1248
1249,B,-2.000408207,24.00000001,28.38487323,2.404040352,2.438267878,1440,1.426906184,RH03,1249
1250,B,0.658091088,24,36.22893004,2.477178153,2.58098666,1440,4.228191232,RH04,1250
1251,B,-0.879395091,23.99999999,-8.278808901,2.577247494,2.513875315,1440,-2.630578527,RH04,1251
1252,B,13.55515807,23.99999998,48.56301366,2.478319568,2.685018737,1440,8.464267132,RH02,1252
1253,B,6.250627955,24,30.95700083,2.485065375,2.58930582,1440,4.264227457,RH04,1253
1254,B,22.5424109,23.99999998,75.59526339,2.510008576,2.880135812,1440,15.13002014,RH04,1254
1255,B,11.4435941,24,29.83560261,2.612204179,2.774614299,1440,6.582773845,RH03,1255
1256,B,-0.344422786,24.00000001,40.00278104,2.503984396,2.629856553,1440,5.107030609,RH04,1256
1257,B,9.375662227,24.00000001,94.17478742,2.359189343,2.709996198,1440,14.37172323,RH04,1257
1258,B,7.3150692,24,49.30877756,2.469876415,2.65361795,1440,7.509829089,RH04,1258
1259,B,0.428065084,23.99999999,30.27644028,2.460116586,2.531014878,1440,2.898018415,RH03,1259
1260,B,8.114451137,23.99999999,59.65219667,2.350589178,2.54184216,1440,7.882504049,RH04,1260
1261,B,7.06809783,24,34.28327062,2.488412758,2.611494522,1440,5.031986396,RH02,1261
1262,B,0.953790206,24,30.91076176,2.493041352,2.580008675,1440,3.535991879,RH04,1262
1263,B,1.882989553,24,64.99682357,2.403906226,2.613685791,1440,8.582061935,RH03,1263
1264,B,14.86012604,23.99999999,50.80268983,2.434317623,2.640632836,1440,8.477540475,RH03,1264
1265,B,5.048925772,24.00000001,43.68108643,2.481560755,2.63608239,1440,6.306056327,RH04,1265
1266,B,16.95979919,24.00000001,63.2811127,2.485000599,2.771480783,1440,11.71902447,RH02,1266
1267,B,16.59232955,24,64.89519929,2.440755531,2.717761065,1440,11.35594178,RH03,1267
1268,B,-5.176295543,24.00000001,27.69327757,2.45134775,2.4869085,1440,1.442871327,RH02,1268
1269,B,6.93017975,23.99999999,37.47369025,2.450947383,2.574677424,1440,5.077878113,RH04,1269
1270,B,29.7898414,24.00000001,91.38637787,2.433803046,2.874326209,1440,18.06314357,RH02,1270
1271,B,9.607144336,24.00000001,26.92104466,2.520941799,2.63230557,1440,4.548305949,RH04,1271
1272,B,7.799560567,23.99999997,44.90599702,2.427203739,2.578725954,1440,6.224384796,RH04,1272
1273,B,14.59069349,23.99999998,48.47501184,2.487660308,2.701054445,1440,8.735731522,RH04,1273
1274,B,8.312454162,24.00000003,62.36309267,2.349826104,2.55348403,1440,8.388198983,RH04,1274
1275,B,1.538288187,24,13.87243701,2.498126872,2.514067334,1440,0.64712874,RH04,1275
1276,B,4.874975754,24.00000002,24.96492593,2.507771991,2.588306814,1440,3.282413309,RH02,1276
1277,B,-0.133122818,24.00000001,23.92119445,2.423644495,2.451953151,1440,1.183266652,RH04,1277
1278,B,7.620581987,24,65.57760336,2.39833352,2.630212038,1440,9.507054,RH04,1278
1279,B,9.427543691,23.99999999,32.59435429,2.577368855,2.732407588,1440,6.293489795,RH04,1279
1280,B,-3.963135649,23.99999999,20.74404924,2.474466135,2.491933823,1440,0.699594906,RH04,1280
1281,B,3.571870754,23.99999998,50.31179836,2.424516437,2.583086748,1440,6.49529695,RH03,1281
1282,B,13.31990797,23.99999999,48.29904323,2.468358338,2.669593923,1440,8.246460358,RH03,1282
1283,B,11.07246222,24,50.43230141,2.486056693,2.694352867,1440,8.514988395,RH04,1283
1284,B,3.538259193,24,42.07064977,2.417449168,2.537208686,1440,4.920598704,RH04,1284
1285,B,5.175050161,24.00000002,70.15760911,2.370230799,2.603457456,1440,9.567020714,RH04,1285
1286,B,-0.504705863,24.00000001,26.15772959,2.431939898,2.471548572,1440,1.636858305,RH04,1286
1287,B,19.55385828,23.99999999,70.513329,2.462329459,2.78254026,1440,13.11345996,RH04,1287
1288,B,-6.92634545,24,-8.00277896,2.515083386,2.408952121,1440,-4.360711558,RH04,1288
1289,B,6.500561103,24.00000001,28.38756943,2.522638197,2.629418261,1440,4.348377552,RH03,1289
1290,B,21.92783455,23.99999999,81.6448464,2.446496012,2.819118568,1440,15.26305739,RH02,1290
1291,B,1.727807104,24.00000001,38.11866528,2.478498459,2.595075185,1440,4.751081271,RH02,1291
1292,B,5.568693055,24.00000001,58.98409845,2.43770353,2.646426451,1440,8.535929367,RH04,1292
1293,B,12.84671053,24,76.12474659,2.48378289,2.810967435,1440,13.35834155,RH04,1293
1294,B,4.728352921,24,70.81833793,2.383688618,2.622775264,1440,9.796306173,RH02,1294
1295,B,-6.709187568,24.00000002,24.48632598,2.409013998,2.41018797,1440,0.060910926,RH02,1295
1296,B,10.65776316,24,54.0316785,2.466598931,2.682494404,1440,8.832784831,RH04,1296
1297,B,9.574663003,23.99999999,81.3472184,2.356583931,2.650804979,1440,12.07270561,RH04,1297
1298,B,7.542393148,23.99999999,31.68457649,2.542295348,2.674230712,1440,5.365079083,RH04,1298
1299,B,6.964707334,24.00000002,34.38506293,2.552719985,2.697957256,1440,5.89810495,RH03,1299
1300,B,-4.142613496,24.00000001,50.21718189,2.41060549,2.535128104,1440,5.086797608,RH02,1300
1301,B,19.98678989,24.00000003,89.10423187,2.401188073,2.783802069,1440,15.68580118,RH02,1301
1302,B,-2.171536446,24.00000002,36.72627544,2.457937193,2.546740318,1440,3.616786223,RH02,1302
1303,B,13.39504763,24.00000001,72.46683933,2.422864593,2.715076928,1440,11.97098472,RH02,1303
1304,B,-5.458798683,24,27.14477968,2.485539644,2.529378203,1440,1.760033268,RH04,1304
1305,B,-2.266038938,24.00000001,17.0333486,2.474344131,2.481791783,1440,0.299054876,RH03,1305
1306,B,14.25277398,24.00000001,72.83503286,2.487062408,2.806159247,1440,13.03338098,RH02,1306
1307,B,13.44730271,24.00000001,65.05234554,2.445231457,2.712703851,1440,10.95308474,RH04,1307
1308,B,9.201156515,24,44.71666831,2.485252471,2.66112777,1440,7.189337398,RH04,1308
1309,B,-13.79582146,23.99999999,-2.586017427,2.547912137,2.451199385,1440,-4.023163698,RH03,1309
1310,B,5.559024277,23.99999998,54.2379414,2.463734364,2.660483946,1440,8.035003933,RH03,1310
1311,B,2.375515134,24,28.81216452,2.489765273,2.571691455,1440,3.338506472,RH04,1311
1312,B,-1.171741745,23.99999999,21.54670948,2.530824853,2.581627043,1440,2.03634951,RH03,1312
1313,B,16.41107938,24,49.87775189,2.532321262,2.774039344,1440,9.871048409,RH04,1313
1314,B,12.17645094,24.00000003,43.22360366,2.515623403,2.706492182,1440,7.79488222,RH04,1314
1315,B,1.705512492,23.99999999,10.55915647,2.539393094,2.55556022,1440,0.634900761,RH04,1315
1316,B,-0.7273679,24.00000001,27.14361863,2.569290259,2.659593761,1440,3.623962451,RH02,1316
1317,B,13.03294562,23.99999999,98.142417,2.345601001,2.722872975,1440,15.47013204,RH04,1317
1318,B,8.91965857,24.00000001,45.76229853,2.42728902,2.586796971,1440,6.553647875,RH03,1318
1319,B,3.84494455,24.00000001,44.8071819,2.49887537,2.659797264,1440,6.552171267,RH04,1319
1320,B,12.91364705,24,38.96985844,2.51170706,2.685273017,1440,7.096305973,RH04,1320
1321,B,7.635043198,23.99999999,34.83511884,2.546747556,2.694419914,1440,6.003057654,RH03,1321
1322,B,-1.984789299,24,29.99718107,2.440625937,2.494575112,1440,2.20939122,RH02,1322
1323,B,0.924674082,24,21.81226263,2.517573104,2.572831175,1440,2.233174141,RH02,1323
1324,B,-0.558852039,24.00000002,2.095277734,2.56680947,2.546690679,1440,-0.864659483,RH04,1324
1325,B,18.03692478,24,76.34783117,2.405043832,2.725568332,1440,13.15077422,RH04,1325
1326,B,11.66704539,23.99999999,42.58349739,2.458598603,2.625153775,1440,6.834606999,RH04,1326
1327,B,17.52377304,23.99999998,57.42013611,2.398779345,2.631959932,1440,9.599962246,RH04,1327
1328,B,15.19576475,24.00000001,90.29703763,2.347097265,2.698456446,1440,14.42429106,RH04,1328
1329,B,25.11854241,24,85.4992287,2.405281534,2.792634356,1440,15.89715294,RH04,1329
1330,B,1.550957466,24.00000001,23.85916418,2.481650497,2.535914081,1440,2.2145327,RH04,1330
1331,B,16.41851669,24,71.64225438,2.469323232,2.785177539,1440,12.91981494,RH04,1331
1332,B,6.194979967,24,45.6489479,2.484335253,2.652753946,1440,6.874384203,RH04,1332
1333,B,4.927011333,23.99999999,42.54812449,2.491452458,2.643932205,1440,6.217219072,RH04,1333
1334,B,-2.37217833,24.00000001,44.22951791,2.458699018,2.580024008,1440,4.938157677,RH02,1334
1335,B,11.30186732,24,27.98816999,2.499451578,2.614464893,1440,4.71512559,RH04,1335
1336,B,8.72379924,23.99999999,57.04909969,2.414462503,2.618487378,1440,8.3701368,RH04,1336
1337,B,-0.233236556,23.99999999,25.44709901,2.472935598,2.524518233,1440,2.102935453,RH03,1337
1338,B,13.24772072,24.00000001,32.08326731,2.532972805,2.684797007,1440,6.202069841,RH04,1338
1339,B,10.97909571,24,64.45022881,2.449507278,2.706568687,1440,10.51738228,RH04,1339
1340,B,2.431750569,24.00000002,24.31504558,2.528723043,2.604459375,1440,3.066119688,RH04,1340
1341,B,8.805785011,24,64.40251537,2.472526839,2.72915915,1440,10.47876881,RH04,1341
1342,B,-1.233865756,23.99999998,35.20327825,2.467178056,2.555962543,1440,3.614879919,RH03,1342
1343,B,18.20308305,23.99999999,72.60580656,2.436177974,2.75155777,1440,12.92553209,RH02,1343
1344,B,-9.943649987,24,33.94612793,2.437433631,2.477893473,1440,1.630217408,RH04,1344
